instancia,lucro_guloso,lucro_sa,tempo_guloso_ms,tempo_sa_ms
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.2_eps_0.1_s_300\test.in,98146362,95645230,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.2_eps_0_s_100\test.in,96883709,96881812,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.2_eps_0_s_200\test.in,96891398,96887815,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.2_eps_0_s_300\test.in,96898205,96893313,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_100\test.in,96912162,96890215,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_200\test.in,96916103,96893955,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.2_eps_1e-05_s_300\test.in,96926217,96900952,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0.0001_s_100\test.in,97176404,96974728,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0.0001_s_200\test.in,97157460,96983864,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0.0001_s_300\test.in,97168956,96953449,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0.001_s_100\test.in,99487066,97485168,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0.001_s_200\test.in,99296410,97492888,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0.001_s_300\test.in,99308757,97703699,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0.01_s_100\test.in,98135827,97759483,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0.01_s_200\test.in,98145733,99518826,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0.01_s_300\test.in,98157542,97654233,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0.1_s_100\test.in,91884535,86884076,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0.1_s_200\test.in,98144819,99394194,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0.1_s_300\test.in,91904014,95027435,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0_s_100\test.in,96886013,96884524,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0_s_200\test.in,96898018,96894606,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_0_s_300\test.in,96908201,96902966,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_1e-05_s_100\test.in,96911078,96893442,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_1e-05_s_200\test.in,96925240,96900526,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_100000000_g_6_f_0.3_eps_1e-05_s_300\test.in,96932184,96907589,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0.0001_s_100\test.in,1004276,1000612,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0.0001_s_200\test.in,1010759,1001596,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0.0001_s_300\test.in,1016366,1003025,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0.001_s_100\test.in,1004474,1000561,0,13
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0.001_s_200\test.in,1009921,1001667,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0.001_s_300\test.in,1015573,1000458,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0.01_s_100\test.in,1003475,1000076,0,13
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0.01_s_200\test.in,1000884,1000130,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0.01_s_300\test.in,1010345,998765,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0.1_s_100\test.in,954984,976196,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0.1_s_200\test.in,950357,935020,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0.1_s_300\test.in,997292,988967,0,13
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0_s_100\test.in,1004838,1000381,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0_s_200\test.in,1011570,1001439,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_0_s_300\test.in,1015477,1003043,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_1e-05_s_100\test.in,1005110,1000568,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_1e-05_s_200\test.in,1010058,1001482,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.1_eps_1e-05_s_300\test.in,1019404,1004850,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0.0001_s_100\test.in,1006427,1002277,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0.0001_s_200\test.in,1012447,1002959,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0.0001_s_300\test.in,1017684,1004548,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0.001_s_100\test.in,1004779,1000962,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0.001_s_200\test.in,1011646,1002638,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0.001_s_300\test.in,1017149,1002957,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0.01_s_100\test.in,999790,1001719,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0.01_s_200\test.in,1010743,1000230,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0.01_s_300\test.in,1012532,1004429,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0.1_s_100\test.in,971986,944713,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0.1_s_200\test.in,976058,982609,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0.1_s_300\test.in,983367,956487,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0_s_100\test.in,1006543,1001127,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0_s_200\test.in,1011310,1002958,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_0_s_300\test.in,1019766,1004508,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_1e-05_s_100\test.in,1005975,1001056,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_1e-05_s_200\test.in,1011170,1001314,0,30
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.2_eps_1e-05_s_300\test.in,1020743,1005807,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0.0001_s_100\test.in,1007330,1002091,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0.0001_s_200\test.in,1015651,1005625,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0.0001_s_300\test.in,1019736,1004813,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0.001_s_100\test.in,1006109,1001330,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0.001_s_200\test.in,1013117,1004979,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0.001_s_300\test.in,1022964,1009301,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0.01_s_100\test.in,1002382,1001587,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0.01_s_200\test.in,1010311,1003718,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0.01_s_300\test.in,1016948,1004115,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0.1_s_100\test.in,972963,1000723,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0.1_s_200\test.in,997496,920018,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0.1_s_300\test.in,989984,1006868,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0_s_100\test.in,1007441,1003008,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0_s_200\test.in,1013262,1004768,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_0_s_300\test.in,1019467,1006529,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_1e-05_s_100\test.in,1007024,1002431,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_1e-05_s_200\test.in,1012455,1004306,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_10_f_0.3_eps_1e-05_s_300\test.in,1021826,1007291,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0.0001_s_100\test.in,1007912,1001624,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0.0001_s_200\test.in,1012692,1000864,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0.0001_s_300\test.in,1021175,1002525,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0.001_s_100\test.in,1006909,1000631,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0.001_s_200\test.in,1014503,1001991,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0.001_s_300\test.in,1021055,1002100,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0.01_s_100\test.in,998277,998483,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0.01_s_200\test.in,1009225,1000658,0,28
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0.01_s_300\test.in,1010041,1000962,0,30
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0.1_s_100\test.in,919299,958115,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0.1_s_200\test.in,923865,973239,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0.1_s_300\test.in,918339,1001806,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0_s_100\test.in,1007509,1001209,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0_s_200\test.in,1013819,1002988,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_0_s_300\test.in,1020746,1003697,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_1e-05_s_100\test.in,1007235,1000822,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_1e-05_s_200\test.in,1014703,1002819,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.1_eps_1e-05_s_300\test.in,1022872,1004810,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0.0001_s_100\test.in,1007236,1001595,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0.0001_s_200\test.in,1014623,1003708,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0.0001_s_300\test.in,1022476,1004634,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0.001_s_100\test.in,1007544,1002310,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0.001_s_200\test.in,1014814,1004374,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0.001_s_300\test.in,1022579,1004547,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0.01_s_100\test.in,1004601,1000990,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0.01_s_200\test.in,1006232,1003017,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0.01_s_300\test.in,1018557,1004374,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0.1_s_100\test.in,916809,973485,0,34
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0.1_s_200\test.in,974213,1001664,0,34
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0.1_s_300\test.in,967441,923376,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0_s_100\test.in,1008003,1001955,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0_s_200\test.in,1014418,1003956,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_0_s_300\test.in,1022580,1004583,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_1e-05_s_100\test.in,1009073,1002899,0,30
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_1e-05_s_200\test.in,1014550,1003202,0,30
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.2_eps_1e-05_s_300\test.in,1020588,1004853,0,32
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0.0001_s_100\test.in,1007852,1002316,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0.0001_s_200\test.in,1016047,1005503,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0.0001_s_300\test.in,1023832,1006445,0,28
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0.001_s_100\test.in,1007656,1001627,0,29
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0.001_s_200\test.in,1016208,1004605,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0.001_s_300\test.in,1023720,1006236,0,30
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0.01_s_100\test.in,1006551,1002298,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0.01_s_200\test.in,1013543,1003954,0,27
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0.01_s_300\test.in,1019152,1004652,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0.1_s_100\test.in,925005,1001114,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0.1_s_200\test.in,962876,930779,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0.1_s_300\test.in,958190,982223,0,29
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0_s_100\test.in,1008622,1003458,0,38
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0_s_200\test.in,1016469,1004883,0,35
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_0_s_300\test.in,1024255,1008967,0,35
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_1e-05_s_100\test.in,1007619,1001896,0,34
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_1e-05_s_200\test.in,1014885,1004276,0,32
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_14_f_0.3_eps_1e-05_s_300\test.in,1023978,1008043,0,33
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0.0001_s_100\test.in,503510,503453,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0.0001_s_200\test.in,506447,506427,0,36
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0.0001_s_300\test.in,508387,508111,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0.001_s_100\test.in,503642,503636,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0.001_s_200\test.in,506368,506331,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0.001_s_300\test.in,509141,509075,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0.01_s_100\test.in,513142,513091,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0.01_s_200\test.in,516234,516046,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0.01_s_300\test.in,519972,519951,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0.1_s_100\test.in,603284,603273,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0.1_s_200\test.in,606629,606583,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0.1_s_300\test.in,609070,609013,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0_s_100\test.in,503180,503143,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0_s_200\test.in,505850,505654,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_0_s_300\test.in,509478,509259,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_1e-05_s_100\test.in,503326,503254,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_1e-05_s_200\test.in,505599,505548,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.1_eps_1e-05_s_300\test.in,509836,509807,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0.0001_s_100\test.in,506251,506211,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0.0001_s_200\test.in,512319,512238,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0.0001_s_300\test.in,519220,519133,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0.001_s_100\test.in,507376,507324,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0.001_s_200\test.in,513829,513796,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0.001_s_300\test.in,520015,519913,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0.01_s_100\test.in,516490,516401,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0.01_s_200\test.in,522493,522431,0,18
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0.01_s_300\test.in,529812,529542,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0.1_s_100\test.in,605903,605878,0,21
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0.1_s_200\test.in,612884,612829,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0.1_s_300\test.in,619790,619774,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0_s_100\test.in,506314,506272,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0_s_200\test.in,511827,511704,0,24
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_0_s_300\test.in,517344,517264,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_1e-05_s_100\test.in,505842,505813,0,23
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_1e-05_s_200\test.in,512247,512216,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.2_eps_1e-05_s_300\test.in,519245,519156,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0.0001_s_100\test.in,509789,509722,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0.0001_s_200\test.in,518075,518075,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0.0001_s_300\test.in,528574,528393,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0.001_s_100\test.in,510679,510666,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0.001_s_200\test.in,519675,519666,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0.001_s_300\test.in,527431,527329,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0.01_s_100\test.in,519300,519272,0,17
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0.01_s_200\test.in,528466,528448,0,26
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0.01_s_300\test.in,539524,539333,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0.1_s_100\test.in,609811,609725,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0.1_s_200\test.in,618741,618651,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0.1_s_300\test.in,625723,625579,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0_s_100\test.in,508717,508658,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0_s_200\test.in,519233,519104,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_0_s_300\test.in,527843,527707,0,38
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_1e-05_s_100\test.in,508361,508359,0,25
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_1e-05_s_200\test.in,517661,517579,0,22
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_2_f_0.3_eps_1e-05_s_300\test.in,527435,527362,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_6_f_0.1_eps_0.0001_s_100\test.in,976081,972322,0,13
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_6_f_0.1_eps_0.0001_s_200\test.in,981568,975664,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_6_f_0.1_eps_0.0001_s_300\test.in,985112,977968,0,13
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_6_f_0.1_eps_0.001_s_100\test.in,999890,980258,0,19
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_6_f_0.1_eps_0.001_s_200\test.in,1005301,979976,0,15
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_6_f_0.1_eps_0.001_s_300\test.in,980620,988160,0,14
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_6_f_0.1_eps_0.01_s_100\test.in,985464,999434,0,16
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_6_f_0.1_eps_0.01_s_200\test.in,989631,992772,0,20
C:\Users\adria\Desktop\knapsack\problemInstances\n_600_c_1000000_g_6_f_0.1_eps_0.01_s_300\test.in,974861,977285,0,16
