instance,greedy,sa,time_seconds,max_rss_kb
n_400_c_100000000_g_2_f_0.2_eps_0.01_s_200,51008039,51008039,0.20,3968
n_400_c_100000000_g_2_f_0.2_eps_0.01_s_300,51011750,51011750,0.20,4096
n_400_c_100000000_g_2_f_0.2_eps_0.1_s_100,60004161,60004163,0.18,4096
n_400_c_100000000_g_2_f_0.2_eps_0.1_s_200,60008007,60008013,0.19,4224
n_400_c_100000000_g_2_f_0.2_eps_0.1_s_300,60012897,60012897,0.19,4096
n_400_c_100000000_g_2_f_0.2_eps_0_s_100,50004206,50004206,0.19,4096
n_400_c_100000000_g_2_f_0.2_eps_0_s_200,50007717,50007717,0.17,4096
n_400_c_100000000_g_2_f_0.2_eps_0_s_300,50011224,50011224,0.17,4096
n_400_c_100000000_g_2_f_0.2_eps_1e-05_s_100,50005009,50005009,0.20,4096
n_400_c_100000000_g_2_f_0.2_eps_1e-05_s_200,50009183,50009183,0.20,4096
n_400_c_100000000_g_2_f_0.2_eps_1e-05_s_300,50012679,50012679,0.18,4096
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100,50016124,50016124,0.19,4224
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_200,50020953,50020953,0.23,4096
n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_300,50029434,50029434,0.21,4096
n_400_c_100000000_g_2_f_0.3_eps_0.001_s_100,50106044,50106044,0.20,4096
n_400_c_100000000_g_2_f_0.3_eps_0.001_s_200,50111073,50111073,0.20,3968
n_400_c_100000000_g_2_f_0.3_eps_0.001_s_300,50118966,50118966,0.22,4096
n_400_c_100000000_g_2_f_0.3_eps_0.01_s_100,51006640,51006640,0.20,4096
n_400_c_100000000_g_2_f_0.3_eps_0.01_s_200,51012688,51012688,0.22,4096
n_400_c_100000000_g_2_f_0.3_eps_0.01_s_300,51020036,51020036,0.24,4096
n_400_c_100000000_g_2_f_0.3_eps_0.1_s_100,60005726,60005731,0.22,3968
n_400_c_100000000_g_2_f_0.3_eps_0.1_s_200,60011845,60011845,0.23,3968
n_400_c_100000000_g_2_f_0.3_eps_0.1_s_300,60019032,60019036,0.22,4096
n_400_c_100000000_g_2_f_0.3_eps_0_s_100,50006349,50006349,0.23,4096
n_400_c_100000000_g_2_f_0.3_eps_0_s_200,50013425,50013425,0.22,4096
n_400_c_100000000_g_2_f_0.3_eps_0_s_300,50016921,50016921,0.21,4096
n_400_c_100000000_g_2_f_0.3_eps_1e-05_s_100,50006781,50006781,0.22,4096
n_400_c_100000000_g_2_f_0.3_eps_1e-05_s_200,50013552,50013552,0.21,3968
n_400_c_100000000_g_2_f_0.3_eps_1e-05_s_300,50019355,50019355,0.20,4096
n_400_c_100000000_g_6_f_0.1_eps_0.0001_s_100,97128924,97128924,0.24,3968
n_400_c_100000000_g_6_f_0.1_eps_0.0001_s_200,97142650,97142650,0.21,4096
n_400_c_100000000_g_6_f_0.1_eps_0.0001_s_300,97137297,97137297,0.22,4096
n_400_c_100000000_g_6_f_0.1_eps_0.001_s_100,99378875,99379079,0.22,4096
n_400_c_100000000_g_6_f_0.1_eps_0.001_s_200,99383157,99383605,0.24,4096
n_400_c_100000000_g_6_f_0.1_eps_0.001_s_300,99587687,99588152,0.21,4096
n_400_c_100000000_g_6_f_0.1_eps_0.01_s_100,97128325,97128325,0.22,4096
n_400_c_100000000_g_6_f_0.1_eps_0.01_s_200,97132466,97132466,0.25,4096
n_400_c_100000000_g_6_f_0.1_eps_0.01_s_300,97135243,97135243,0.22,4096
n_400_c_100000000_g_6_f_0.1_eps_0.1_s_100,98127575,98127630,0.21,4096
n_400_c_100000000_g_6_f_0.1_eps_0.1_s_200,91880207,98130231,0.23,4096
n_400_c_100000000_g_6_f_0.1_eps_0.1_s_300,95008293,98133501,0.21,4096
n_400_c_100000000_g_6_f_0.1_eps_0_s_100,96879031,96879031,0.23,4096
n_400_c_100000000_g_6_f_0.1_eps_0_s_200,96883034,96883034,0.23,3968
n_400_c_100000000_g_6_f_0.1_eps_0_s_300,96886975,96886975,0.23,4096
n_400_c_100000000_g_6_f_0.1_eps_1e-05_s_100,96906319,96906319,0.21,4096
n_400_c_100000000_g_6_f_0.1_eps_1e-05_s_200,96908255,96908255,0.21,4096
n_400_c_100000000_g_6_f_0.1_eps_1e-05_s_300,96911039,96911039,0.21,4096
n_400_c_100000000_g_6_f_0.2_eps_0.0001_s_100,97130617,97130617,0.24,4096
n_400_c_100000000_g_6_f_0.2_eps_0.0001_s_200,97136300,97136300,0.23,3968
n_400_c_100000000_g_6_f_0.2_eps_0.0001_s_300,97142896,97142896,0.25,4096
n_400_c_100000000_g_6_f_0.2_eps_0.001_s_100,99380565,99380764,0.25,4096
n_400_c_100000000_g_6_f_0.2_eps_0.001_s_200,99486911,99487274,0.23,4096
n_400_c_100000000_g_6_f_0.2_eps_0.001_s_300,99492404,99492993,0.23,3968
n_400_c_100000000_g_6_f_0.2_eps_0.01_s_100,96130615,96130615,0.27,3968
n_400_c_100000000_g_6_f_0.2_eps_0.01_s_200,98136046,98136279,0.23,4096
n_400_c_100000000_g_6_f_0.2_eps_0.01_s_300,99266629,99266929,0.26,4096
n_400_c_100000000_g_6_f_0.2_eps_0.1_s_100,98129600,98129614,0.24,3968
n_400_c_100000000_g_6_f_0.2_eps_0.1_s_200,98134078,98134092,0.24,4096
n_400_c_100000000_g_6_f_0.2_eps_0.1_s_300,88138908,98139172,0.22,4096
n_400_c_100000000_g_6_f_0.2_eps_0_s_100,96880919,96880919,0.22,4096
n_400_c_100000000_g_6_f_0.2_eps_0_s_200,96886212,96886212,0.22,4096
n_400_c_100000000_g_6_f_0.2_eps_0_s_300,96893348,96893348,0.21,3968
n_400_c_100000000_g_6_f_0.2_eps_1e-05_s_100,96904223,96904223,0.23,3968
n_400_c_100000000_g_6_f_0.2_eps_1e-05_s_200,96909993,96909993,0.21,4096
n_400_c_100000000_g_6_f_0.2_eps_1e-05_s_300,96916636,96916636,0.22,4096
n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_100,97112496,97112496,0.25,4096
n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_200,97119651,97119651,0.25,4096
n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_300,97138208,97138208,0.22,4096
n_400_c_100000000_g_6_f_0.3_eps_0.001_s_100,99182935,99183145,0.24,3968
n_400_c_100000000_g_6_f_0.3_eps_0.001_s_200,99290515,99291056,0.24,4096
n_400_c_100000000_g_6_f_0.3_eps_0.001_s_300,99499920,99500681,0.26,4096
n_400_c_100000000_g_6_f_0.3_eps_0.01_s_100,99257328,99257510,0.24,4096
n_400_c_100000000_g_6_f_0.3_eps_0.01_s_200,99140250,99140437,0.25,4096
n_400_c_100000000_g_6_f_0.3_eps_0.01_s_300,99271181,99271859,0.24,3968
n_400_c_100000000_g_6_f_0.3_eps_0.1_s_100,98131405,98131429,0.23,4096
n_400_c_100000000_g_6_f_0.3_eps_0.1_s_200,91888789,98138876,0.24,4096
n_400_c_100000000_g_6_f_0.3_eps_0.1_s_300,98146107,98146164,0.24,4096
n_400_c_100000000_g_6_f_0.3_eps_0_s_100,96882093,96882093,0.24,4096
n_400_c_100000000_g_6_f_0.3_eps_0_s_200,96891037,96891037,0.23,4096
n_400_c_100000000_g_6_f_0.3_eps_0_s_300,96899298,96899298,0.23,4096
n_400_c_100000000_g_6_f_0.3_eps_1e-05_s_100,96901411,96901411,0.25,4096
n_400_c_100000000_g_6_f_0.3_eps_1e-05_s_200,96916421,96916421,0.22,4096
n_400_c_100000000_g_6_f_0.3_eps_1e-05_s_300,96920175,96920175,0.24,4096
n_400_c_1000000_g_10_f_0.1_eps_0.0001_s_100,1003959,1003959,0.24,4096
n_400_c_1000000_g_10_f_0.1_eps_0.0001_s_200,1008289,1008289,0.26,4096
n_400_c_1000000_g_10_f_0.1_eps_0.0001_s_300,1012037,1012037,0.26,4096
n_400_c_1000000_g_10_f_0.1_eps_0.001_s_100,1003715,1003848,0.27,4096
n_400_c_1000000_g_10_f_0.1_eps_0.001_s_200,1007371,1007371,0.26,3968
n_400_c_1000000_g_10_f_0.1_eps_0.001_s_300,1012406,1012406,0.26,4224
n_400_c_1000000_g_10_f_0.1_eps_0.01_s_100,1000071,1002456,0.23,4096
n_400_c_1000000_g_10_f_0.1_eps_0.01_s_200,997984,1003962,0.23,4096
n_400_c_1000000_g_10_f_0.1_eps_0.01_s_300,1001973,1007492,0.24,3968
n_400_c_1000000_g_10_f_0.1_eps_0.1_s_100,961116,1000118,0.23,4224
n_400_c_1000000_g_10_f_0.1_eps_0.1_s_200,972268,999638,0.22,3968
n_400_c_1000000_g_10_f_0.1_eps_0.1_s_300,973062,1002298,0.25,4096
n_400_c_1000000_g_10_f_0.1_eps_0_s_100,1003879,1003879,0.24,4096
n_400_c_1000000_g_10_f_0.1_eps_0_s_200,1006986,1006986,0.27,4096
n_400_c_1000000_g_10_f_0.1_eps_0_s_300,1012179,1012179,0.25,4224
n_400_c_1000000_g_10_f_0.1_eps_1e-05_s_100,1002768,1003060,0.24,3968
n_400_c_1000000_g_10_f_0.1_eps_1e-05_s_200,1008341,1008341,0.24,4224
n_400_c_1000000_g_10_f_0.1_eps_1e-05_s_300,1012401,1012401,0.25,4224
n_400_c_1000000_g_10_f_0.2_eps_0.0001_s_100,1004175,1004175,0.28,4096
n_400_c_1000000_g_10_f_0.2_eps_0.0001_s_200,1009607,1009607,0.29,4224
n_400_c_1000000_g_10_f_0.2_eps_0.0001_s_300,1015916,1015916,0.26,3968
n_400_c_1000000_g_10_f_0.2_eps_0.001_s_100,1004051,1004061,0.26,4096
n_400_c_1000000_g_10_f_0.2_eps_0.001_s_200,1008026,1008026,0.24,4096
n_400_c_1000000_g_10_f_0.2_eps_0.001_s_300,1012735,1012735,0.24,4096
n_400_c_1000000_g_10_f_0.2_eps_0.01_s_100,993723,1004003,0.23,4096
n_400_c_1000000_g_10_f_0.2_eps_0.01_s_200,1005105,1005158,0.23,4096
n_400_c_1000000_g_10_f_0.2_eps_0.01_s_300,1011123,1011123,0.25,4096
n_400_c_1000000_g_10_f_0.2_eps_0.1_s_100,981933,1001442,0.24,4224
n_400_c_1000000_g_10_f_0.2_eps_0.1_s_200,974076,999545,0.23,4096
n_400_c_1000000_g_10_f_0.2_eps_0.1_s_300,988127,1001618,0.23,4096
n_400_c_1000000_g_10_f_0.2_eps_0_s_100,1004227,1004227,0.28,4096
n_400_c_1000000_g_10_f_0.2_eps_0_s_200,1008722,1008722,0.28,3968
n_400_c_1000000_g_10_f_0.2_eps_0_s_300,1011727,1011727,0.26,4096
n_400_c_1000000_g_10_f_0.2_eps_1e-05_s_100,1004157,1004157,0.25,3968
n_400_c_1000000_g_10_f_0.2_eps_1e-05_s_200,1008618,1008618,0.27,4096
n_400_c_1000000_g_10_f_0.2_eps_1e-05_s_300,1011197,1011197,0.26,3968
n_400_c_1000000_g_10_f_0.3_eps_0.0001_s_100,1004829,1004829,0.25,4096
n_400_c_1000000_g_10_f_0.3_eps_0.0001_s_200,1010470,1010470,0.25,4096
n_400_c_1000000_g_10_f_0.3_eps_0.0001_s_300,1014317,1014317,0.25,4096
n_400_c_1000000_g_10_f_0.3_eps_0.001_s_100,1004625,1004625,0.29,4096
n_400_c_1000000_g_10_f_0.3_eps_0.001_s_200,1008167,1008167,0.25,4096
n_400_c_1000000_g_10_f_0.3_eps_0.001_s_300,1012078,1012078,0.23,4096
n_400_c_1000000_g_10_f_0.3_eps_0.01_s_100,1000087,1003445,0.26,4096
n_400_c_1000000_g_10_f_0.3_eps_0.01_s_200,1006583,1006583,0.24,3968
n_400_c_1000000_g_10_f_0.3_eps_0.01_s_300,1011302,1011302,0.24,4096
n_400_c_1000000_g_10_f_0.3_eps_0.1_s_100,994730,1000630,0.23,4096
n_400_c_1000000_g_10_f_0.3_eps_0.1_s_200,997037,999036,0.23,4096
n_400_c_1000000_g_10_f_0.3_eps_0.1_s_300,996326,1002004,0.23,4096
n_400_c_1000000_g_10_f_0.3_eps_0_s_100,1004587,1004587,0.23,4096
n_400_c_1000000_g_10_f_0.3_eps_0_s_200,1008353,1008353,0.27,4096
n_400_c_1000000_g_10_f_0.3_eps_0_s_300,1012211,1012211,0.25,3968
n_400_c_1000000_g_10_f_0.3_eps_1e-05_s_100,1005336,1005336,0.26,4096
n_400_c_1000000_g_10_f_0.3_eps_1e-05_s_200,1009349,1009349,0.25,3968
n_400_c_1000000_g_10_f_0.3_eps_1e-05_s_300,1016555,1016555,0.23,4096
n_400_c_1000000_g_14_f_0.1_eps_0.0001_s_100,1005227,1005227,0.25,4096
n_400_c_1000000_g_14_f_0.1_eps_0.0001_s_200,1010108,1010108,0.25,4096
n_400_c_1000000_g_14_f_0.1_eps_0.0001_s_300,1014882,1014882,0.24,4096
n_400_c_1000000_g_14_f_0.1_eps_0.001_s_100,1005352,1005352,0.26,4096
n_400_c_1000000_g_14_f_0.1_eps_0.001_s_200,1009776,1009776,0.25,3968
n_400_c_1000000_g_14_f_0.1_eps_0.001_s_300,1014489,1014489,0.27,4096
n_400_c_1000000_g_14_f_0.1_eps_0.01_s_100,1000101,1002968,0.27,3968
n_400_c_1000000_g_14_f_0.1_eps_0.01_s_200,1007198,1007969,0.26,4096
n_400_c_1000000_g_14_f_0.1_eps_0.01_s_300,1010778,1010778,0.25,4096
n_400_c_1000000_g_14_f_0.1_eps_0.1_s_100,944217,1000720,0.24,3968
n_400_c_1000000_g_14_f_0.1_eps_0.1_s_200,985366,1000845,0.23,4096
n_400_c_1000000_g_14_f_0.1_eps_0.1_s_300,916996,1003194,0.26,4096
n_400_c_1000000_g_14_f_0.1_eps_0_s_100,1005385,1005385,0.29,4096
n_400_c_1000000_g_14_f_0.1_eps_0_s_200,1009873,1009873,0.24,4096
n_400_c_1000000_g_14_f_0.1_eps_0_s_300,1015095,1015095,0.26,4096
n_400_c_1000000_g_14_f_0.1_eps_1e-05_s_100,1004807,1004807,0.27,4096
n_400_c_1000000_g_14_f_0.1_eps_1e-05_s_200,1010972,1010972,0.25,4096
n_400_c_1000000_g_14_f_0.1_eps_1e-05_s_300,1015505,1015505,0.24,4096
n_400_c_1000000_g_14_f_0.2_eps_0.0001_s_100,1005238,1005238,0.26,4096
n_400_c_1000000_g_14_f_0.2_eps_0.0001_s_200,1009847,1009847,0.27,4096
n_400_c_1000000_g_14_f_0.2_eps_0.0001_s_300,1016779,1016779,0.26,4096
n_400_c_1000000_g_14_f_0.2_eps_0.001_s_100,1005097,1005097,0.25,3968
n_400_c_1000000_g_14_f_0.2_eps_0.001_s_200,1010348,1010348,0.27,4096
n_400_c_1000000_g_14_f_0.2_eps_0.001_s_300,1016378,1016378,0.26,4096
n_400_c_1000000_g_14_f_0.2_eps_0.01_s_100,996235,1003568,0.24,4096
n_400_c_1000000_g_14_f_0.2_eps_0.01_s_200,1007362,1008480,0.26,4096
n_400_c_1000000_g_14_f_0.2_eps_0.01_s_300,1012883,1012883,0.26,4096
n_400_c_1000000_g_14_f_0.2_eps_0.1_s_100,922900,999981,0.28,3968
n_400_c_1000000_g_14_f_0.2_eps_0.1_s_200,930271,999569,0.27,4096
n_400_c_1000000_g_14_f_0.2_eps_0.1_s_300,951243,1001971,0.25,3968
n_400_c_1000000_g_14_f_0.2_eps_0_s_100,1005702,1005702,0.27,4096
n_400_c_1000000_g_14_f_0.2_eps_0_s_200,1010564,1010564,0.25,3968
n_400_c_1000000_g_14_f_0.2_eps_0_s_300,1014129,1014129,0.30,4096
n_400_c_1000000_g_14_f_0.2_eps_1e-05_s_100,1005501,1005501,0.26,4096
n_400_c_1000000_g_14_f_0.2_eps_1e-05_s_200,1008347,1008347,0.25,3968
n_400_c_1000000_g_14_f_0.2_eps_1e-05_s_300,1017939,1017939,0.28,4096
n_400_c_1000000_g_14_f_0.3_eps_0.0001_s_100,1005537,1005537,0.29,4096
n_400_c_1000000_g_14_f_0.3_eps_0.0001_s_200,1012283,1012283,0.26,4096
n_400_c_1000000_g_14_f_0.3_eps_0.0001_s_300,1017493,1017493,0.27,4096
n_400_c_1000000_g_14_f_0.3_eps_0.001_s_100,1004919,1004919,0.30,3968
n_400_c_1000000_g_14_f_0.3_eps_0.001_s_200,1009589,1009589,0.28,4096
n_400_c_1000000_g_14_f_0.3_eps_0.001_s_300,1016791,1016791,0.27,4096
n_400_c_1000000_g_14_f_0.3_eps_0.01_s_100,1000142,1004165,0.27,4096
n_400_c_1000000_g_14_f_0.3_eps_0.01_s_200,1008121,1008121,0.27,4096
n_400_c_1000000_g_14_f_0.3_eps_0.01_s_300,1015647,1015647,0.26,4096
n_400_c_1000000_g_14_f_0.3_eps_0.1_s_100,930525,1000574,0.31,4096
n_400_c_1000000_g_14_f_0.3_eps_0.1_s_200,930040,1004030,0.26,3968
n_400_c_1000000_g_14_f_0.3_eps_0.1_s_300,982059,1000556,0.28,4096
n_400_c_1000000_g_14_f_0.3_eps_0_s_100,1005007,1005007,0.28,4096
n_400_c_1000000_g_14_f_0.3_eps_0_s_200,1012219,1012219,0.30,3968
n_400_c_1000000_g_14_f_0.3_eps_0_s_300,1016933,1016933,0.30,4096
n_400_c_1000000_g_14_f_0.3_eps_1e-05_s_100,1005015,1005015,0.28,4096
n_400_c_1000000_g_14_f_0.3_eps_1e-05_s_200,1011356,1011356,0.26,4096
n_400_c_1000000_g_14_f_0.3_eps_1e-05_s_300,1016786,1016786,0.30,3968
n_400_c_1000000_g_2_f_0.1_eps_0.0001_s_100,502435,502435,0.21,4224
n_400_c_1000000_g_2_f_0.1_eps_0.0001_s_200,505196,505196,0.19,3968
n_400_c_1000000_g_2_f_0.1_eps_0.0001_s_300,506023,506023,0.19,4096
n_400_c_1000000_g_2_f_0.1_eps_0.001_s_100,503312,503312,0.21,4096
n_400_c_1000000_g_2_f_0.1_eps_0.001_s_200,504640,504640,0.23,3968
n_400_c_1000000_g_2_f_0.1_eps_0.001_s_300,507301,507301,0.20,4096
n_400_c_1000000_g_2_f_0.1_eps_0.01_s_100,512187,512187,0.21,4096
n_400_c_1000000_g_2_f_0.1_eps_0.01_s_200,513585,513585,0.20,4096
n_400_c_1000000_g_2_f_0.1_eps_0.01_s_300,517204,517204,0.24,4224
n_400_c_1000000_g_2_f_0.1_eps_0.1_s_100,602021,602021,0.18,3968
n_400_c_1000000_g_2_f_0.1_eps_0.1_s_200,604795,604798,0.21,4096
n_400_c_1000000_g_2_f_0.1_eps_0.1_s_300,606254,606254,0.22,4096
n_400_c_1000000_g_2_f_0.1_eps_0_s_100,501977,501977,0.22,4096
n_400_c_1000000_g_2_f_0.1_eps_0_s_200,503780,503780,0.20,4096
n_400_c_1000000_g_2_f_0.1_eps_0_s_300,506691,506691,0.20,4096
n_400_c_1000000_g_2_f_0.1_eps_1e-05_s_100,502218,502218,0.20,4096
n_400_c_1000000_g_2_f_0.1_eps_1e-05_s_200,503964,503964,0.20,4096
n_400_c_1000000_g_2_f_0.1_eps_1e-05_s_300,506266,506266,0.24,4096
n_400_c_1000000_g_2_f_0.2_eps_0.0001_s_100,504479,504479,0.22,3968
n_400_c_1000000_g_2_f_0.2_eps_0.0001_s_200,507571,507571,0.22,3968
n_400_c_1000000_g_2_f_0.2_eps_0.0001_s_300,513410,513410,0.21,4096
n_400_c_1000000_g_2_f_0.2_eps_0.001_s_100,505085,505085,0.18,3968
n_400_c_1000000_g_2_f_0.2_eps_0.001_s_200,509129,509129,0.19,4224
n_400_c_1000000_g_2_f_0.2_eps_0.001_s_300,514838,514838,0.20,4096
n_400_c_1000000_g_2_f_0.2_eps_0.01_s_100,514451,514451,0.17,3968
n_400_c_1000000_g_2_f_0.2_eps_0.01_s_200,519369,519369,0.22,4096
n_400_c_1000000_g_2_f_0.2_eps_0.01_s_300,521868,521868,0.23,4096
n_400_c_1000000_g_2_f_0.2_eps_0.1_s_100,604443,604448,0.23,3968
n_400_c_1000000_g_2_f_0.2_eps_0.1_s_200,608587,608592,0.24,4096
n_400_c_1000000_g_2_f_0.2_eps_0.1_s_300,612352,612361,0.22,4096
n_400_c_1000000_g_2_f_0.2_eps_0_s_100,503883,503883,0.23,4096
n_400_c_1000000_g_2_f_0.2_eps_0_s_200,508830,508830,0.21,3968
n_400_c_1000000_g_2_f_0.2_eps_0_s_300,511354,511354,0.23,3968
n_400_c_1000000_g_2_f_0.2_eps_1e-05_s_100,503987,503987,0.19,4096
n_400_c_1000000_g_2_f_0.2_eps_1e-05_s_200,507920,507920,0.18,4096
n_400_c_1000000_g_2_f_0.2_eps_1e-05_s_300,512487,512487,0.21,3968
n_400_c_1000000_g_2_f_0.3_eps_0.0001_s_100,506366,506366,0.22,4096
n_400_c_1000000_g_2_f_0.3_eps_0.0001_s_200,512603,512603,0.22,4096
n_400_c_1000000_g_2_f_0.3_eps_0.0001_s_300,517984,517984,0.21,4096
n_400_c_1000000_g_2_f_0.3_eps_0.001_s_100,507240,507240,0.22,4096
n_400_c_1000000_g_2_f_0.3_eps_0.001_s_200,513178,513178,0.19,4096
n_400_c_1000000_g_2_f_0.3_eps_0.001_s_300,520343,520343,0.20,3968
n_400_c_1000000_g_2_f_0.3_eps_0.01_s_100,516430,516430,0.20,4096
n_400_c_1000000_g_2_f_0.3_eps_0.01_s_200,521964,521964,0.22,4096
n_400_c_1000000_g_2_f_0.3_eps_0.01_s_300,527196,527196,0.20,4224
n_400_c_1000000_g_2_f_0.3_eps_0.1_s_100,606227,606227,0.21,4224
n_400_c_1000000_g_2_f_0.3_eps_0.1_s_200,612196,612199,0.20,4096
n_400_c_1000000_g_2_f_0.3_eps_0.1_s_300,617764,617765,0.23,3968
n_400_c_1000000_g_2_f_0.3_eps_0_s_100,505939,505939,0.22,3968
n_400_c_1000000_g_2_f_0.3_eps_0_s_200,511209,511209,0.21,4096
n_400_c_1000000_g_2_f_0.3_eps_0_s_300,518903,518903,0.25,4096
n_400_c_1000000_g_2_f_0.3_eps_1e-05_s_100,506358,506358,0.24,3968
n_400_c_1000000_g_2_f_0.3_eps_1e-05_s_200,512120,512120,0.25,4096
n_400_c_1000000_g_2_f_0.3_eps_1e-05_s_300,520207,520207,0.22,3968
n_400_c_1000000_g_6_f_0.1_eps_0.0001_s_100,975434,975553,0.23,4096
n_400_c_1000000_g_6_f_0.1_eps_0.0001_s_200,979106,979405,0.27,4096
n_400_c_1000000_g_6_f_0.1_eps_0.0001_s_300,982926,983505,0.24,4096
n_400_c_1000000_g_6_f_0.1_eps_0.001_s_100,997586,997873,0.23,4096
n_400_c_1000000_g_6_f_0.1_eps_0.001_s_200,1002207,1002530,0.24,4096
n_400_c_1000000_g_6_f_0.1_eps_0.001_s_300,1006023,1006023,0.24,4096
n_400_c_1000000_g_6_f_0.1_eps_0.01_s_100,985334,985506,0.23,4096
n_400_c_1000000_g_6_f_0.1_eps_0.01_s_200,988906,989063,0.22,4096
n_400_c_1000000_g_6_f_0.1_eps_0.01_s_300,1001757,1002077,0.21,4096
n_400_c_1000000_g_6_f_0.1_eps_0.1_s_100,952520,983780,0.21,3968
n_400_c_1000000_g_6_f_0.1_eps_0.1_s_200,955526,986866,0.22,3968
n_400_c_1000000_g_6_f_0.1_eps_0.1_s_300,988918,989086,0.20,4096
n_400_c_1000000_g_6_f_0.1_eps_0_s_100,972411,972411,0.24,4096
n_400_c_1000000_g_6_f_0.1_eps_0_s_200,976005,976542,0.23,4096
n_400_c_1000000_g_6_f_0.1_eps_0_s_300,979489,980014,0.25,4096
n_400_c_1000000_g_6_f_0.1_eps_1e-05_s_100,973106,973106,0.22,4096
n_400_c_1000000_g_6_f_0.1_eps_1e-05_s_200,976466,976978,0.25,3968
n_400_c_1000000_g_6_f_0.1_eps_1e-05_s_300,980363,981063,0.22,4096
n_400_c_1000000_g_6_f_0.2_eps_0.0001_s_100,977534,977816,0.22,4096
n_400_c_1000000_g_6_f_0.2_eps_0.0001_s_200,982968,983579,0.23,3968
n_400_c_1000000_g_6_f_0.2_eps_0.0001_s_300,989042,989512,0.22,4096
n_400_c_1000000_g_6_f_0.2_eps_0.001_s_100,997580,997739,0.23,4096
n_400_c_1000000_g_6_f_0.2_eps_0.001_s_200,1004966,1004966,0.23,3968
n_400_c_1000000_g_6_f_0.2_eps_0.001_s_300,1007153,1007153,0.23,3968
n_400_c_1000000_g_6_f_0.2_eps_0.01_s_100,977219,977460,0.23,4096
n_400_c_1000000_g_6_f_0.2_eps_0.01_s_200,982554,982812,0.22,4096
n_400_c_1000000_g_6_f_0.2_eps_0.01_s_300,1006009,1006009,0.23,4096
n_400_c_1000000_g_6_f_0.2_eps_0.1_s_100,985827,985898,0.22,4096
n_400_c_1000000_g_6_f_0.2_eps_0.1_s_200,991332,991390,0.21,4096
n_400_c_1000000_g_6_f_0.2_eps_0.1_s_300,964296,995612,0.22,3968
n_400_c_1000000_g_6_f_0.2_eps_0_s_100,974200,974376,0.25,4096
n_400_c_1000000_g_6_f_0.2_eps_0_s_200,980667,981166,0.25,4096
n_400_c_1000000_g_6_f_0.2_eps_0_s_300,987700,988112,0.23,4096
n_400_c_1000000_g_6_f_0.2_eps_1e-05_s_100,974670,974670,0.24,4096
n_400_c_1000000_g_6_f_0.2_eps_1e-05_s_200,980352,980428,0.24,3968
n_400_c_1000000_g_6_f_0.2_eps_1e-05_s_300,985902,986630,0.24,4096
n_400_c_1000000_g_6_f_0.3_eps_0.0001_s_100,978259,978403,0.25,3968
n_400_c_1000000_g_6_f_0.3_eps_0.0001_s_200,986249,986387,0.22,4096
n_400_c_1000000_g_6_f_0.3_eps_0.0001_s_300,995972,996800,0.22,3968
n_400_c_1000000_g_6_f_0.3_eps_0.001_s_100,1000303,1000361,0.23,4096
n_400_c_1000000_g_6_f_0.3_eps_0.001_s_200,1006388,1006388,0.22,4096
n_400_c_1000000_g_6_f_0.3_eps_0.001_s_300,1008713,1008713,0.23,3968
n_400_c_1000000_g_6_f_0.3_eps_0.01_s_100,988393,988639,0.25,3968
n_400_c_1000000_g_6_f_0.3_eps_0.01_s_200,995874,996172,0.22,4096
n_400_c_1000000_g_6_f_0.3_eps_0.01_s_300,1004236,1004333,0.22,3968
n_400_c_1000000_g_6_f_0.3_eps_0.1_s_100,987622,987670,0.23,4096
n_400_c_1000000_g_6_f_0.3_eps_0.1_s_200,993964,994072,0.22,4096
n_400_c_1000000_g_6_f_0.3_eps_0.1_s_300,901596,995361,0.23,4096
n_400_c_1000000_g_6_f_0.3_eps_0_s_100,976212,976394,0.23,4096
n_400_c_1000000_g_6_f_0.3_eps_0_s_200,985420,985772,0.22,4096
n_400_c_1000000_g_6_f_0.3_eps_0_s_300,992180,992977,0.25,4096
n_400_c_1000000_g_6_f_0.3_eps_1e-05_s_100,977118,977216,0.23,4096
n_400_c_1000000_g_6_f_0.3_eps_1e-05_s_200,984579,984877,0.22,4096
n_400_c_1000000_g_6_f_0.3_eps_1e-05_s_300,991906,992217,0.24,4096
n_600_c_10000000000_g_10_f_0.1_eps_0.0001_s_100,9982822994,9982823653,0.32,4096
n_600_c_10000000000_g_10_f_0.1_eps_0.0001_s_200,9996835413,9996836664,0.32,4096
n_600_c_10000000000_g_10_f_0.1_eps_0.0001_s_300,9995846053,9995847933,0.32,4224
n_600_c_10000000000_g_10_f_0.1_eps_0.001_s_100,9976729452,9996261333,0.35,4096
n_600_c_10000000000_g_10_f_0.1_eps_0.001_s_200,9995332695,9995334546,0.33,4224
n_600_c_10000000000_g_10_f_0.1_eps_0.001_s_300,9976751026,9996284226,0.35,4352
n_600_c_10000000000_g_10_f_0.1_eps_0.01_s_100,9903913730,9982038674,0.33,4224
n_600_c_10000000000_g_10_f_0.1_eps_0.01_s_200,9891421390,9991422260,0.38,3968
n_600_c_10000000000_g_10_f_0.1_eps_0.01_s_300,9889085533,9989086980,0.34,4224
