instancia,lucro_guloso,lucro_sa,tempo_guloso_ms,tempo_sa_ms,tempo_total_ms
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.2_eps_0.001_s_300\test.in,99811051,99811051,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.2_eps_0.01_s_100\test.in,99883119,99883119,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.2_eps_0.01_s_200\test.in,99531715,99531715,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.2_eps_0.01_s_300\test.in,99948357,99948357,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.2_eps_0.1_s_100\test.in,94497511,94497511,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.2_eps_0.1_s_200\test.in,99385192,99385192,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.2_eps_0.1_s_300\test.in,94508499,94508499,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.2_eps_0_s_100\test.in,99814780,99814780,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.2_eps_0_s_200\test.in,99825891,99825891,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.2_eps_0_s_300\test.in,99833468,99833468,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.2_eps_1e-05_s_100\test.in,99893419,99893419,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.2_eps_1e-05_s_200\test.in,99904241,99904241,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.2_eps_1e-05_s_300\test.in,99922220,99922220,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0.0001_s_100\test.in,99929180,99929180,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0.0001_s_200\test.in,99900511,99900511,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0.0001_s_300\test.in,99940537,99940537,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0.001_s_100\test.in,99994085,99994085,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0.001_s_200\test.in,99990117,99990117,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0.001_s_300\test.in,100000460,100000460,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0.01_s_100\test.in,98962461,98962461,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0.01_s_200\test.in,99408992,99408992,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0.01_s_300\test.in,99787126,99787126,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0.1_s_100\test.in,98210384,98210384,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0.1_s_200\test.in,99390001,99390001,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0.1_s_300\test.in,99590593,99590593,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0_s_100\test.in,99815428,99815428,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0_s_200\test.in,99827118,99827118,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_0_s_300\test.in,99840227,99840227,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_1e-05_s_100\test.in,99880533,99880533,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_1e-05_s_200\test.in,99903711,99903711,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_10_f_0.3_eps_1e-05_s_300\test.in,99910291,99910291,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0.0001_s_100\test.in,99992303,99992303,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0.0001_s_200\test.in,100009428,100009428,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0.0001_s_300\test.in,100014079,100014079,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0.001_s_100\test.in,99986280,99986280,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0.001_s_200\test.in,99983657,99983657,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0.001_s_300\test.in,100011829,100011829,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0.01_s_100\test.in,99764467,99764467,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0.01_s_200\test.in,99263849,99263849,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0.01_s_300\test.in,99318163,99318163,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0.1_s_100\test.in,91261007,91261007,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0.1_s_200\test.in,92973080,92973080,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0.1_s_300\test.in,91804032,91804032,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0_s_100\test.in,99998563,99998563,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0_s_200\test.in,100007711,100007711,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_0_s_300\test.in,100005869,100005869,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_1e-05_s_100\test.in,99998497,99998497,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_1e-05_s_200\test.in,100006617,100006617,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.1_eps_1e-05_s_300\test.in,100003300,100003300,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0.0001_s_100\test.in,100000834,100000834,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0.0001_s_200\test.in,100008822,100008822,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0.0001_s_300\test.in,99999822,99999822,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0.001_s_100\test.in,100004065,100004065,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0.001_s_200\test.in,99922324,99922324,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0.001_s_300\test.in,99996782,99996782,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0.01_s_100\test.in,99146387,99146387,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0.01_s_200\test.in,99168561,99168561,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0.01_s_300\test.in,99912181,99912181,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0.1_s_100\test.in,91995147,91995147,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0.1_s_200\test.in,93464656,93464656,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0.1_s_300\test.in,95263602,95263602,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0_s_100\test.in,100000172,100000172,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0_s_200\test.in,100010704,100010704,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_0_s_300\test.in,100011587,100011587,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_1e-05_s_100\test.in,99999698,99999698,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_1e-05_s_200\test.in,100006940,100007142,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.2_eps_1e-05_s_300\test.in,100008791,100008791,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0.0001_s_100\test.in,99988431,99988431,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0.0001_s_200\test.in,99995189,99995189,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0.0001_s_300\test.in,99999910,99999910,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0.001_s_100\test.in,99988979,99988979,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0.001_s_200\test.in,99948283,99948283,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0.001_s_300\test.in,100018056,100018056,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0.01_s_100\test.in,99471024,99471024,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0.01_s_200\test.in,99239665,99239665,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0.01_s_300\test.in,99551963,99551963,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0.1_s_100\test.in,90874349,90874349,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0.1_s_200\test.in,90930079,90930079,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0.1_s_300\test.in,94586570,94586570,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0_s_100\test.in,100001652,100001652,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0_s_200\test.in,100009518,100009518,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_0_s_300\test.in,100014093,100014093,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_1e-05_s_100\test.in,100004452,100004452,0,1,1
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_1e-05_s_200\test.in,100012205,100012205,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_14_f_0.3_eps_1e-05_s_300\test.in,100017760,100017760,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0.0001_s_100\test.in,50011872,50011872,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0.0001_s_200\test.in,50014413,50014413,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0.0001_s_300\test.in,50015388,50015388,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0.001_s_100\test.in,50101863,50101863,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0.001_s_200\test.in,50104060,50104060,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0.001_s_300\test.in,50106231,50106231,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0.01_s_100\test.in,51002184,51002184,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0.01_s_200\test.in,51003467,51003467,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0.01_s_300\test.in,51006273,51006273,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0.1_s_100\test.in,60002143,60002143,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0.1_s_200\test.in,60003905,60003905,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0.1_s_300\test.in,60005974,60005974,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0_s_100\test.in,50002215,50002215,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0_s_200\test.in,50003926,50003926,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_0_s_300\test.in,50006923,50006923,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_1e-05_s_100\test.in,50003042,50003042,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_1e-05_s_200\test.in,50004940,50004940,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.1_eps_1e-05_s_300\test.in,50008002,50008002,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0.0001_s_100\test.in,50014063,50014063,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0.0001_s_200\test.in,50018720,50018720,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0.0001_s_300\test.in,50023126,50023126,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0.001_s_100\test.in,50104091,50104091,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0.001_s_200\test.in,50108067,50108067,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0.001_s_300\test.in,50112227,50112227,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0.01_s_100\test.in,51004034,51004034,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0.01_s_200\test.in,51008039,51008039,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0.01_s_300\test.in,51011750,51011750,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0.1_s_100\test.in,60004161,60004161,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0.1_s_200\test.in,60008007,60008007,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0.1_s_300\test.in,60012897,60012897,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0_s_100\test.in,50004206,50004206,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0_s_200\test.in,50007717,50007717,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_0_s_300\test.in,50011224,50011224,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_1e-05_s_100\test.in,50005009,50005009,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_1e-05_s_200\test.in,50009183,50009183,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.2_eps_1e-05_s_300\test.in,50012679,50012679,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_100\test.in,50016124,50016124,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_200\test.in,50020953,50020953,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0.0001_s_300\test.in,50029434,50029434,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0.001_s_100\test.in,50106044,50106044,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0.001_s_200\test.in,50111073,50111073,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0.001_s_300\test.in,50118966,50118966,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0.01_s_100\test.in,51006640,51006640,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0.01_s_200\test.in,51012688,51012688,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0.01_s_300\test.in,51020036,51020036,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0.1_s_100\test.in,60005726,60005726,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0.1_s_200\test.in,60011845,60011845,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0.1_s_300\test.in,60019032,60019032,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0_s_100\test.in,50006349,50006349,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0_s_200\test.in,50013425,50013425,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_0_s_300\test.in,50016921,50016921,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_1e-05_s_100\test.in,50006781,50006781,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_1e-05_s_200\test.in,50013552,50013552,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_2_f_0.3_eps_1e-05_s_300\test.in,50019355,50019355,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0.0001_s_100\test.in,97128924,97128924,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0.0001_s_200\test.in,97142650,97142650,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0.0001_s_300\test.in,97137297,97137297,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0.001_s_100\test.in,99378875,99378875,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0.001_s_200\test.in,99383157,99383157,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0.001_s_300\test.in,99587687,99587687,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0.01_s_100\test.in,97128325,97128325,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0.01_s_200\test.in,97132466,97132466,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0.01_s_300\test.in,97135243,97135243,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0.1_s_100\test.in,98127575,98127575,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0.1_s_200\test.in,91880207,91880207,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0.1_s_300\test.in,95008293,95008293,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0_s_100\test.in,96879031,96879031,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0_s_200\test.in,96883034,96883034,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_0_s_300\test.in,96886975,96886975,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_1e-05_s_100\test.in,96906319,96906319,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_1e-05_s_200\test.in,96908255,96908255,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.1_eps_1e-05_s_300\test.in,96911039,96911039,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0.0001_s_100\test.in,97130617,97130617,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0.0001_s_200\test.in,97136300,97136300,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0.0001_s_300\test.in,97142896,97142896,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0.001_s_100\test.in,99380565,99380565,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0.001_s_200\test.in,99486911,99486911,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0.001_s_300\test.in,99492404,99492404,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0.01_s_100\test.in,96130615,96130615,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0.01_s_200\test.in,98136046,98136046,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0.01_s_300\test.in,99266629,99266629,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0.1_s_100\test.in,98129600,98129600,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0.1_s_200\test.in,98134078,98134078,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0.1_s_300\test.in,88138908,88138908,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0_s_100\test.in,96880919,96880919,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0_s_200\test.in,96886212,96886212,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_0_s_300\test.in,96893348,96893348,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_1e-05_s_100\test.in,96904223,96904223,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_1e-05_s_200\test.in,96909993,96909993,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.2_eps_1e-05_s_300\test.in,96916636,96916636,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_100\test.in,97112496,97112496,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_200\test.in,97119651,97119651,0,0,0
C:\Users\adria\Desktop\knapsack\problemInstances\n_400_c_100000000_g_6_f_0.3_eps_0.0001_s_300\test.in,97138208,97138208,0,0,0
